"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6"
"2594",190000,2,2,1,55,0,0,0,0,0,0,104344,106814,104047,88269,90264,88823,6003,5009,5750,3500,3500,3200
"2595",310000,1,2,1,40,-1,0,0,0,0,0,12295,13440,30944,31594,30454,29246,2000,20000,2000,2000,2000,210759
"2596",210000,2,2,1,50,0,0,0,0,0,0,106724,109251,103733,102027,103453,103651,4037,3519,3442,3553,3625,3470
"2597",30000,2,2,1,25,0,0,0,2,0,0,25530,26600,29765,28933,29205,29630,1500,3600,0,978,2300,0
"2598",180000,2,2,2,25,0,0,0,-2,-1,0,11393,2963,0,0,351,1351,2000,0,0,351,1000,0
"2599",250000,2,1,1,45,0,0,0,0,0,0,214000,90010,78886,79845,79323,77788,3188,3282,2698,2752,2843,2511
"2600",160000,2,1,2,42,-2,-2,-2,-2,-2,-2,0,0,0,0,741,0,0,0,0,741,0,0
"2601",120000,2,2,1,29,-1,-1,-1,-1,-1,-1,7778,3157,5456,0,2777,0,3179,5463,0,2777,0,0
"2602",630000,2,1,2,29,0,0,0,0,0,0,497106,497921,490093,435019,329476,338557,15868,12371,26454,8510,11039,5390
"2603",210000,1,2,2,34,0,0,0,0,-1,-1,24708,21544,41616,34833,17628,2400,1995,21067,14492,17680,2407,497
"2604",80000,1,1,2,26,0,0,0,0,0,0,77397,77839,69534,60747,52280,43461,3328,2811,1192,1516,2316,1500
"2605",5e+05,2,2,1,33,0,0,0,0,0,0,264479,275025,285034,290002,295756,302149,15000,14500,10370,11000,11000,13000
"2606",50000,2,2,1,32,-1,-1,-1,-1,-1,-1,316,282,316,316,316,316,282,350,316,316,316,316
"2607",240000,2,2,2,26,0,0,0,0,0,0,138859,136521,135459,117308,107928,103799,5308,4915,4100,4000,4002,4000
"2608",3e+05,2,2,1,33,2,2,0,0,0,0,279065,273067,278910,283920,253113,246560,0,10638,10569,8809,8883,9960
"2609",50000,2,3,2,43,2,-1,-1,-1,-1,-1,344,5036,1780,5808,390,780,5128,1780,5808,390,780,0
"2610",1e+05,1,1,2,27,0,0,0,0,0,0,55734,52557,33415,28776,17580,6441,1631,1286,200,645,909,200
"2611",30000,2,1,2,24,0,0,0,0,0,0,27181,26849,27594,28157,28723,28059,2000,1500,1000,1000,1000,1000
"2612",50000,1,2,1,58,-1,0,0,0,0,0,60524,61627,56937,51506,45058,37598,2200,2297,1751,1086,3307,1142
"2613",110000,2,2,1,33,0,0,0,2,2,2,105440,105852,111966,106068,109293,105804,5300,11000,0,8077,0,3947
"2614",360000,2,2,2,34,0,0,0,0,0,0,282674,277569,246380,236139,241056,246297,12200,10500,8500,8750,9200,9800
"2615",2e+05,2,1,1,35,2,0,0,0,0,0,195441,192803,304997,188504,189527,192851,8597,8583,6880,7235,6839,6600
"2616",80000,2,2,2,31,2,0,0,0,0,0,30911,28190,27045,22843,20578,19049,2009,1751,1500,1000,779,545
"2617",230000,2,1,1,37,-2,-2,-2,-2,-2,-2,312,2984,1786,363,437,843,3186,1786,363,437,843,500
"2618",2e+05,1,3,2,40,-1,-1,-1,-1,-2,-1,6154,6000,5762,0,0,3117,6000,5762,0,0,3117,2000
"2619",2e+05,2,2,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,246
"2620",140000,2,3,1,60,0,0,0,0,0,0,137730,137498,137187,136807,136631,136080,4990,4975,4897,5029,4792,4987
"2621",50000,1,2,3,42,2,0,0,2,0,0,47647,50232,50510,32177,29530,29789,3700,3700,0,1072,1500,1132
"2622",5e+05,1,3,1,38,0,0,0,0,0,0,74223,72419,64537,60228,59038,58738,3338,3022,2502,2250,2350,2200
"2623",20000,2,2,1,43,4,4,3,2,2,2,28447,27721,27009,27170,26295,34171,0,0,924,0,9648,2000
"2624",120000,2,2,2,27,2,2,2,2,0,0,113354,115503,121861,117485,118381,115604,6200,10900,0,5000,4800,4505
"2625",110000,1,1,2,29,0,0,0,0,0,0,47982,43735,41840,40199,39612,27926,1809,2012,1504,1502,1514,1007
"2626",230000,2,2,2,26,-1,-1,-1,4,3,2,8328,0,600,600,300,150,0,600,0,0,0,686
"2627",240000,2,2,1,42,1,2,0,0,-1,-1,15100,14557,24893,14782,2381,2381,0,14782,0,2381,2381,0
"2628",360000,1,3,1,44,-1,-1,-1,-1,-1,-1,1982,-18,3746,-4,906,850,0,3764,0,910,854,1131
"2629",3e+05,2,3,1,34,-2,-2,-2,-2,-2,-2,-75,29014,21180,-20,-20,4045,29089,21286,0,0,4065,0
"2630",5e+05,2,1,2,28,0,0,0,0,0,0,58076,59534,51006,44360,34229,37880,2001,6620,6015,10001,4137,5000
"2631",10000,2,1,1,37,0,0,0,0,0,0,7600,8473,8793,9106,7792,7500,3000,3000,3014,3000,3000,7589
"2632",480000,2,3,1,42,-2,-2,-2,-2,-2,-2,7245,0,0,0,790,0,0,0,0,790,0,0
"2633",80000,2,1,2,29,0,0,0,0,0,0,26524,23224,23141,22160,21478,20441,1500,1700,1000,1000,1000,1500
"2634",150000,2,1,1,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
"2635",320000,2,1,2,39,0,0,0,0,0,0,91224,93025,99433,107659,110567,99935,10000,10000,10000,10000,5000,5000
"2636",290000,2,2,1,27,0,0,0,0,-1,0,284298,281970,276346,0,281225,288652,14013,16346,0,281225,11787,12020
"2637",50000,2,3,1,27,0,0,0,0,0,0,29875,30336,26635,20367,15640,12269,4506,2000,2066,611,500,370
"2638",130000,1,3,1,38,0,0,0,0,-1,0,6360,5375,5476,6931,99416,99702,1088,1189,2646,104590,3358,3314
"2639",20000,1,3,1,41,2,0,0,0,0,0,18738,18986,20110,19584,16539,19466,1376,1500,593,2701,4261,941
"2640",330000,2,1,1,44,0,0,0,0,0,0,234447,202747,180566,182604,186415,190303,8903,7903,6418,6633,6852,6910
"2641",5e+05,2,2,2,36,0,0,0,0,-2,-1,21368,21094,12675,5803,5841,2227,4066,5004,28,2033,3130,94593
"2642",2e+05,1,1,1,32,0,0,0,0,0,0,30144,32649,32425,32625,9687,5526,3000,1000,1000,400,1000,752
"2643",380000,2,3,2,39,0,0,0,0,0,0,55241,49773,81365,87341,87358,103740,10000,60218,10076,15012,20667,15000
"2644",240000,1,4,2,29,0,0,0,0,0,0,219419,151914,159320,148705,134563,195628,7000,10082,8095,7015,67006,7026
"2645",20000,1,2,2,26,2,2,2,2,2,3,36060,31741,30013,25938,28447,24288,0,2600,0,6500,0,0
"2646",220000,2,1,0,33,-1,-1,-1,-1,-1,-1,3378,1531,942,608,1738,277,1531,942,608,1738,277,492
"2647",2e+05,2,1,2,39,0,0,0,0,0,0,155693,158710,133245,131906,135533,137809,6000,5000,4871,5905,5491,5000
"2648",50000,2,1,2,28,-1,-1,-1,-1,0,0,390,390,390,39685,40109,41303,390,780,39685,1337,5000,4696
"2649",2e+05,2,2,2,26,0,0,0,0,0,0,116070,111996,88327,73717,56921,48160,5096,2700,4017,7921,10160,5594
"2650",30000,1,2,2,36,1,2,2,2,0,0,13208,13692,14176,14642,15397,16147,1000,1000,1000,1000,1000,1000
"2651",420000,2,2,1,37,0,0,0,0,0,0,101987,96544,94199,90395,89513,92792,6000,6045,5000,6000,5000,4000
"2652",90000,1,6,1,57,-2,-2,-2,-2,-2,-1,0,0,0,0,0,585,0,0,0,0,585,0
"2653",220000,2,1,2,29,-2,-2,-2,-2,-2,-2,-37,5645,11731,-729,-5960,-5960,5682,11742,0,5231,0,0
"2654",420000,2,1,2,36,0,0,0,0,0,-1,20326,21629,22354,23150,0,15235,1479,1204,1000,0,15235,242
"2655",70000,2,2,1,32,3,3,4,4,5,6,31507,33699,35839,37954,39787,41601,3000,3000,3000,3000,3000,0
"2656",50000,1,2,1,37,0,0,0,0,0,0,33105,31113,26669,29876,29257,28071,10005,5000,4800,1002,2000,2000
"2657",80000,2,3,1,40,0,0,0,0,0,0,35660,37082,38464,38922,40791,43108,2000,2000,1397,2500,3000,1600
"2658",20000,2,2,2,33,2,0,0,0,0,0,19946,18694,17228,16923,10467,10526,1593,1340,1171,402,600,538
"2659",50000,1,2,2,25,2,2,2,2,2,-2,61143,58394,52805,52546,8959,9812,3000,0,1489,51285,1000,368
"2660",2e+05,1,1,1,41,-1,-1,-1,2,0,-1,1980,1802,5647,3604,1802,1802,1802,5647,0,0,1802,3829
"2661",80000,2,2,2,26,2,2,2,0,0,0,76540,81373,79496,78641,48837,50592,8000,0,3300,2000,3800,0
"2662",5e+05,1,2,1,44,-1,-1,-1,-1,-1,-1,2445,12988,2544,949,86362,-8,13053,2556,955,86793,0,1793
"2663",450000,2,1,2,39,-1,-1,-1,-1,-1,-1,242,0,2343,2313,8295,699,0,2343,2313,8295,1806,1274
"2664",70000,1,2,2,29,-2,-2,-2,-2,-2,-2,-8187,-17810,-595,7462,9390,5183,0,100104,10000,15000,10000,20000
"2665",90000,2,2,2,41,-1,0,0,0,0,0,48276,47820,46602,47141,16114,15825,2281,1219,1164,556,595,480
"2666",20000,1,2,1,56,3,2,2,2,2,2,17740,17166,19148,18542,20122,19400,0,2273,0,1882,0,0
"2667",310000,2,1,1,32,0,-1,0,0,0,0,4762,26943,7488,10276,96059,6434,26943,5000,6000,93000,3000,5000
"2668",80000,2,2,1,29,0,0,2,0,0,0,77883,81811,80250,61467,10662,11486,5800,1000,600,400,1000,0
"2669",250000,1,1,1,40,-1,-1,-1,-1,-1,-1,396,396,396,396,396,109,396,396,396,396,109,0
"2670",180000,2,2,2,31,-1,-1,-1,-1,-1,0,326,326,326,326,76465,79695,326,326,326,76465,5000,5000
"2671",290000,2,1,2,26,-1,-1,-2,-1,-1,-1,32126,10823,5248,32307,28492,1799,10884,5275,32563,29143,1809,11384
"2672",30000,1,3,2,35,1,2,2,0,0,0,29147,30268,29505,29916,14330,29000,1900,0,1300,884,780,0
"2673",20000,1,2,1,47,0,0,0,0,0,0,14186,14960,16102,18926,18125,18714,1000,1376,3200,1399,1102,369
"2674",150000,1,1,2,29,0,0,0,0,0,0,146330,147720,148748,104123,132321,37683,4979,3592,2556,2300,1427,1000
"2675",140000,2,2,2,23,0,0,0,0,0,0,44733,44144,44739,43455,43980,44614,2100,2027,1800,1600,1750,1700
"2676",2e+05,2,2,2,35,-1,-1,-1,-1,-2,-2,1709,2400,675,0,0,0,2400,675,0,0,0,0
"2677",90000,2,3,1,47,0,0,0,0,0,0,84195,86795,88884,82163,22601,22029,4001,4400,3566,7694,1000,1000
"2678",2e+05,1,1,1,49,-1,-1,-1,-1,0,-1,416,416,0,832,416,416,416,0,1248,0,416,416
"2679",210000,2,2,2,30,0,0,0,0,2,0,77637,80205,82549,89170,56683,10496,4400,4600,9086,0,1000,99100
"2680",1e+05,2,2,1,34,0,0,0,0,0,0,102724,100186,102604,101856,101105,101071,4600,5000,4000,4000,4200,3800
"2681",120000,1,2,2,26,2,2,2,2,0,0,109110,105891,113662,110349,112036,114584,0,11000,0,5000,4332,9404
"2682",30000,2,2,2,27,0,0,0,0,0,0,4512,6628,9222,6368,1000,3070,2205,2111,2376,0,2070,1683
"2683",30000,2,2,1,30,3,2,2,-2,-2,-2,30583,29901,0,0,0,0,389,0,0,0,0,0
"2684",50000,1,2,1,28,-2,-2,-2,-2,-2,-2,2862,20499,9555,4807,14429,9872,20637,9588,4821,14472,10002,3254
"2685",180000,2,2,2,43,-1,-1,-1,-1,-1,0,543,-535,2145,12532,655,390,0,3212,12532,655,157,2063
"2686",160000,2,2,2,28,-1,-1,-1,-1,-1,2,1426,326,1976,810,2165,1997,326,1976,810,2165,0,28377
"2687",180000,2,1,2,32,-1,-1,-1,-1,0,-1,1160,2884,1165,4685,1165,3472,2889,1165,4685,0,3472,799
"2688",160000,2,5,1,52,0,0,0,0,0,0,202638,208706,210143,75166,68355,69602,7638,6263,2394,2274,2172,2291
"2689",50000,1,3,1,41,0,0,2,2,2,2,5620,46907,45880,48697,49504,50577,42100,0,3900,1900,2000,0
"2690",80000,2,1,2,28,0,0,0,0,0,0,53301,55444,60738,62818,45413,44793,3525,10000,7296,3000,3000,4500
"2691",140000,2,2,2,29,0,0,0,0,0,0,20110,17102,18862,19996,21214,21085,3000,3000,3000,3500,2000,2000
"2692",120000,2,2,2,25,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,997
"2693",360000,1,2,1,41,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
"2694",330000,1,1,2,47,0,0,0,0,0,0,240063,242040,160008,160084,159453,159354,9500,5591,5500,6000,6000,6000
"2695",140000,2,2,1,32,0,0,0,0,0,0,129653,116582,112170,102931,100179,102417,5820,4920,3600,3700,3900,3602
"2696",1e+05,2,2,1,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
"2697",60000,1,2,1,30,0,0,0,0,0,0,58920,60069,54853,59509,30565,30031,2319,1887,1500,1500,1300,1200
"2698",70000,1,2,2,28,1,2,0,0,0,0,35155,26598,22793,23156,24810,27433,23,1637,1000,2000,3007,3014
"2699",60000,2,1,2,27,2,-1,-1,-1,-1,-1,322,530,8004,692,0,191,563,8004,692,0,191,0
"2700",3e+05,2,1,2,27,-2,-2,-2,-2,-2,-2,3102,1499,318,2488,187,607,1506,319,2488,187,607,1945
"2701",140000,1,3,0,47,0,0,0,0,0,0,75883,67073,57233,52295,49047,38796,2536,5017,10012,10013,3010,6015
"2702",50000,1,2,2,46,0,0,0,0,0,0,47772,46935,33937,19277,14563,17293,2000,1221,595,1000,3500,2000
"2703",180000,2,1,2,26,-1,-1,-1,-1,-1,-1,873,7233,2701,1900,45517,9451,7233,2701,1900,45517,9451,5795
"2704",50000,1,1,2,39,0,0,0,0,0,0,47174,47974,48630,50803,30789,15874,1800,2000,3000,2000,2000,2000
"2705",3e+05,1,2,2,31,0,0,0,0,0,0,285038,291480,298378,131103,128742,124882,12507,15056,5027,5007,5063,3039
"2706",360000,1,2,1,65,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
"2707",240000,2,1,1,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
"2708",120000,2,2,2,23,0,0,0,0,0,0,118063,120851,120013,77539,77333,79113,4700,3538,3000,3000,3000,5000
"2709",50000,2,1,2,23,1,-1,0,0,0,0,-1971,50265,45397,45256,28355,16624,53267,1835,3039,0,7000,9300
"2710",60000,2,2,2,23,0,0,0,0,0,0,28406,28781,29219,29036,29493,29776,1790,1760,1200,1500,1367,1000
"2711",70000,2,3,1,27,0,0,0,0,0,2,61611,62711,63695,63926,67361,59480,3011,3095,2000,4600,0,2258
"2712",360000,1,2,1,47,-2,-2,-2,-2,-2,-2,1730,2500,0,0,0,0,2500,0,0,0,0,0
"2713",1e+05,1,2,1,29,0,0,0,0,0,0,66195,62771,63533,57079,16634,26438,2303,3000,3000,1000,10022,3065
"2714",70000,2,3,2,24,0,0,0,0,0,0,75894,70947,59783,18965,15936,1518,10004,3012,1000,1000,1518,20911
"2715",2e+05,2,1,2,32,-1,-1,-1,-1,-1,-1,34500,10706,3835,12559,6764,7700,36659,3835,12559,6764,7700,4
"2716",90000,1,2,1,39,0,0,0,0,0,0,36703,38089,40162,41422,42172,34477,2000,3000,2000,1600,1500,2000
"2717",280000,1,1,1,26,0,0,0,0,0,0,277815,285477,253365,221167,195058,189623,12596,11320,7608,6628,7004,6902
"2718",30000,2,6,1,59,0,0,0,0,0,0,30419,28221,29016,7946,8114,8382,1481,1276,1132,300,400,370
"2719",140000,2,2,2,32,0,0,0,0,0,0,136497,135505,137629,120147,122247,122574,5000,5000,4300,5000,5158,4200
"2720",130000,2,1,2,27,1,-1,0,-1,-1,0,0,1386,5275,198,3992,8893,1386,4000,198,3992,5000,40000
"2721",3e+05,1,2,2,35,0,0,0,0,0,0,276536,206885,169901,170540,152188,101485,26531,10017,9123,10259,5079,3816
"2722",7e+05,1,2,1,50,-2,-2,-2,-2,-2,-2,3528,2018,2131,5746,733,2913,2024,2131,5750,733,2917,2131
"2723",20000,2,2,2,22,0,0,0,0,0,0,16001,12622,13221,13130,14034,14906,1212,1201,500,1500,1500,1000
"2724",110000,1,1,2,28,0,0,0,0,0,0,107800,105820,104780,98139,72176,74011,4000,4000,4100,3000,3000,3000
"2725",80000,2,2,2,25,0,0,0,0,0,0,78401,76930,77977,58469,58722,59770,3562,3112,2076,2279,2175,2300
"2726",310000,2,1,2,26,0,0,0,0,0,0,27638,24020,25223,25555,24311,17992,1393,1596,1447,93,118,56
"2727",30000,2,2,2,23,0,0,0,0,0,2,28138,22517,24148,25437,28391,27801,2000,2000,2000,3700,0,1500
"2728",2e+05,1,1,3,29,-1,-1,-1,-1,-1,-1,7505,5894,3002,1715,2604,-1,5919,3017,1720,2611,0,380
"2729",50000,2,2,1,48,0,0,0,0,0,0,48572,45067,46492,47368,7988,8011,2028,2453,2329,431,300,500
"2730",2e+05,2,1,2,29,-2,-2,-2,-2,-2,-2,2692,4399,5555,5818,3686,2014,4403,5573,5947,3686,2041,2540
"2731",110000,1,3,2,63,1,2,0,0,0,0,49992,48918,49890,46884,47350,43169,0,2164,1730,1788,1538,1607
"2732",130000,2,3,1,47,-1,2,2,-1,0,-1,5027,4151,1622,5032,1749,3645,1622,16,5377,829,3645,4213
"2733",120000,1,2,2,28,0,0,2,0,0,0,59946,49595,35786,32651,29972,27425,4000,0,1210,1000,1035,2000
"2734",130000,1,3,2,28,0,0,0,0,0,0,132703,132258,133781,133834,132336,132614,5000,6900,7000,7000,6000,5500
"2735",30000,1,2,2,39,0,0,0,0,0,0,24065,25660,26257,27641,29335,10493,2005,2000,2000,2000,1000,1000
"2736",20000,1,3,2,47,1,2,0,0,0,2,17629,17053,17796,18729,19049,17300,0,1325,1258,1373,0,602
"2737",130000,2,2,1,26,0,0,0,0,-2,-2,2783,131860,130000,0,0,0,130000,3000,0,0,0,0
"2738",50000,1,2,2,23,-1,-1,-1,0,0,-1,836,836,1616,780,390,540,836,1616,0,0,540,390
"2739",20000,2,2,1,43,0,0,0,0,0,0,6459,7470,8492,9547,20766,12197,1123,1145,1200,2000,3000,1000
"2740",20000,1,3,2,23,2,2,2,2,3,2,15034,17676,17100,19111,18525,18080,3200,0,2600,0,0,1700
"2741",130000,2,3,2,50,-1,-1,-1,-1,0,0,390,52180,206,3265,5661,7026,107767,206,3265,3000,2000,2000
"2742",220000,1,2,1,28,0,0,0,0,0,0,38074,43083,47051,65321,83882,72812,6000,5000,20012,23099,10029,30019
"2743",50000,1,2,2,28,2,0,0,2,0,0,14091,14752,18460,17749,18936,5925,1200,3972,0,1448,492,10000
"2744",250000,2,1,1,38,-1,-1,0,-1,-1,0,6352,6790,10418,7720,37543,31337,6790,5418,7720,37604,0,0
"2745",90000,2,1,2,26,0,0,0,0,0,0,32154,33521,34443,31223,31723,32505,1888,1810,1300,1152,1310,1197
"2746",30000,1,2,2,30,0,0,0,0,0,0,27020,27985,28782,24082,17060,0,1703,1500,1000,1000,0,0
"2747",110000,2,2,1,29,0,0,0,0,0,0,104163,92199,85868,74198,69783,66132,3400,3706,3009,2400,2300,2500
"2748",2e+05,2,1,1,37,0,-1,-1,0,0,0,74418,3251,86800,84144,83699,121930,3251,86804,1820,29000,71439,2738
"2749",20000,2,1,2,31,3,2,2,2,2,0,6186,5941,8541,8560,8274,9135,0,2869,305,0,1000,1000
"2750",50000,1,2,1,29,3,2,2,0,0,0,32750,33532,32597,19576,19034,19525,1600,7,900,700,800,800
"2751",180000,2,2,2,33,-2,-2,-2,-2,-2,-2,11281,3405,22630,7777,3089,8429,3411,22657,7777,3089,8429,6706
"2752",90000,1,1,2,33,-1,-1,-1,-1,-1,2,498,498,498,498,3482,2793,498,498,498,3482,0,483
"2753",160000,2,2,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
"2754",2e+05,2,2,2,26,-1,-1,2,-1,0,-1,3374,4053,2337,1904,548,1403,4053,0,1904,0,1403,0
"2755",20000,2,1,2,46,1,2,2,2,0,0,14231,14893,16160,15603,15943,16286,1200,1800,0,600,600,751
"2756",160000,1,1,2,33,2,2,2,0,0,0,146129,158066,156898,154725,115841,111615,15000,4000,8000,4000,4000,4000
"2757",120000,1,1,2,27,0,0,0,0,0,0,21812,20874,21930,22165,20502,19030,1700,1700,1500,700,1000,1000
"2758",110000,1,1,1,56,3,2,2,3,2,2,46335,45319,50030,48940,48026,55979,0,5800,0,0,8774,0
"2759",60000,1,3,1,43,0,0,0,0,0,0,44057,42706,42345,42849,17490,15633,1669,2000,1870,1000,586,619
"2760",50000,2,3,3,49,0,0,0,0,0,2,49402,50361,48762,49671,22895,19501,1800,2110,2010,1600,0,750
"2761",2e+05,2,2,1,37,-1,-1,-1,-1,-1,-2,390,31638,770,2108,0,0,31638,770,2118,0,0,0
"2762",280000,1,1,1,46,1,-2,-1,-1,-1,-1,0,0,26330,6880,797,4898,0,26330,6880,797,4898,3680
"2763",3e+05,2,2,1,34,-1,-1,-1,-1,-1,-1,1000,1000,1000,1000,2000,1000,1000,1000,1000,2000,1000,1000
"2764",310000,2,2,1,40,0,0,0,0,0,0,180225,85799,103459,80237,74627,52057,10000,20000,10000,6000,5000,5000
"2765",150000,2,2,3,41,1,-2,-2,-1,-1,-1,0,0,0,3355,962,821,0,0,4026,962,821,380
"2766",250000,2,1,2,29,2,2,2,2,2,2,124780,127168,125721,122209,126129,127847,5900,4500,0,5954,3900,4826
"2767",360000,1,3,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
"2768",330000,1,1,2,42,0,0,0,0,0,0,73214,76599,78274,80102,60729,56411,10000,4000,8000,10000,15000,8000
"2769",80000,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
"2770",280000,1,2,2,33,-2,-2,-2,-2,-2,-2,0,2650,3294,3640,2720,7598,2650,3294,3640,2720,7598,4434
"2771",3e+05,2,2,2,34,0,0,0,0,0,0,297890,216495,221737,224774,182544,92014,7800,8705,8500,6820,2700,3200
"2772",180000,2,1,2,25,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
"2773",50000,1,1,2,25,-1,-1,-1,-1,-1,-2,2543,14335,566,5243,0,0,14439,566,5243,0,0,1380
"2774",90000,2,2,2,24,0,0,0,0,0,-2,87711,80699,68100,33434,0,0,3248,2991,2655,0,0,0
"2775",140000,2,2,2,33,0,0,0,0,0,0,54279,55991,59465,62855,63670,67464,2615,5000,5000,2455,5000,5000
"2776",90000,2,2,2,29,-1,0,0,-1,2,0,917,2917,0,3708,3503,9097,2000,0,3708,0,5693,170
"2777",150000,2,1,2,28,-1,2,-1,2,0,-1,1040,148,9173,296,148,446,0,9173,0,0,446,0
"2778",120000,2,2,1,44,0,0,0,0,0,0,16407,17433,18444,18810,19218,21385,1296,1307,673,711,2500,793
"2779",1e+05,1,2,2,30,-2,-2,-2,-2,-2,-2,914,1170,0,0,1756,0,1475,0,0,1756,0,0
"2780",5e+05,1,1,2,40,-1,-1,-1,0,-1,-1,2594,1184,17740,36657,2631,26231,1190,17840,36639,2644,26363,35908
"2781",60000,2,2,1,29,0,0,0,0,0,0,33147,54511,56167,28609,27660,27059,24511,6000,17000,1984,1100,1600
"2782",160000,1,1,1,51,0,0,0,2,2,2,131124,129673,135778,132505,124622,127646,5000,12501,4700,0,9500,0
"2783",2e+05,2,2,2,26,0,0,0,2,2,0,105433,108408,116094,116289,112011,106313,5498,11084,3800,0,4005,2911
"2784",270000,2,1,2,29,0,0,0,0,-1,-1,14728,20865,24812,12674,9486,2460,10000,5000,3900,9486,2460,0
"2785",60000,2,2,1,36,0,0,0,0,0,-1,59945,57262,27275,22095,14293,12217,1805,5816,1000,5000,12217,8000
"2786",70000,2,3,1,38,0,0,0,0,0,0,24758,25581,16105,17571,18330,16268,1273,1534,2000,1000,1000,1000
"2787",360000,2,1,2,34,-1,-1,-1,-1,-1,-1,8871,6378,26648,6707,3450,0,6411,26987,6740,3467,0,239400
"2788",330000,2,1,2,39,-1,-1,-1,-2,-1,-1,1972,1586,0,0,1588,0,1586,0,0,1588,0,0
"2789",3e+05,1,2,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
"2790",210000,2,1,2,29,-1,-1,-1,-1,-1,-1,2783,1080,2855,20787,8307,1747,1088,2855,20787,8314,1747,309
"2791",20000,1,2,1,52,0,0,0,0,0,0,16361,17368,18546,19283,14821,0,1285,1463,1200,296,0,0
"2792",120000,1,1,2,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
"2793",140000,1,3,1,56,2,0,0,0,0,0,90462,93167,94370,95894,91600,93347,4212,3600,3258,3313,3258,3223
"2794",2e+05,2,1,2,39,-2,-2,-2,-2,-2,-2,345,355,0,0,907,0,355,0,0,907,0,0
"2795",310000,2,2,1,46,0,0,0,0,0,0,43990,45872,47135,46944,49121,51337,3000,3000,2000,3000,3000,1000
"2796",170000,2,2,2,34,0,0,0,0,0,0,156526,160926,162960,165645,168386,129230,7500,6116,5600,5000,5000,5000
"2797",30000,1,3,2,39,0,0,0,0,0,0,10178,14491,15504,15812,16143,16606,4491,1257,565,585,730,1000
"2798",360000,2,1,2,27,0,0,0,0,0,2,21275,22517,23707,24145,24068,24350,1800,1800,1000,1649,1003,3
"2799",230000,1,1,2,29,2,-1,-1,-2,-2,-1,481,12381,0,0,0,376,12381,0,0,0,376,0
"2800",3e+05,1,3,1,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
"2801",50000,2,2,1,34,0,0,0,0,0,0,24636,25064,51224,26230,18755,19227,1500,2300,2800,1000,1150,1000
"2802",20000,2,2,2,21,0,0,0,0,0,0,18770,18410,18821,19307,19260,20028,1400,1200,1000,6000,1000,5000
"2803",1e+05,2,2,1,47,0,0,0,0,0,0,24735,27555,29798,31028,33544,35328,3555,3000,2028,3354,2328,7300
"2804",130000,2,1,1,36,-1,-1,-1,-1,-1,-1,9164,4603,5000,1500,0,390,4605,5000,1500,0,390,5874
"2805",170000,2,1,1,35,2,2,2,2,2,2,131909,133178,131711,139143,140987,144187,4800,2000,11000,5500,5500,5400
"2806",90000,1,3,1,46,0,0,0,0,0,0,91092,91229,66730,44850,29257,24755,4000,3000,2000,638,2000,500
"2807",150000,1,1,2,26,-1,0,0,0,0,0,29997,31171,30356,30545,31257,33762,2000,2000,2000,1200,3000,2000
"2808",50000,2,1,2,27,1,2,2,0,0,2,12884,14382,13859,14032,14852,14464,2000,0,700,1200,0,1365
"2809",30000,2,3,1,42,1,2,0,0,0,0,30607,29849,30653,28410,29068,30383,10,2000,2000,2000,2000,3000
"2810",270000,1,1,2,29,-1,-1,0,0,0,0,1576,199973,192008,166364,141918,141984,199973,8000,7800,5000,5500,5000
"2811",40000,1,2,1,42,-1,-1,-1,-1,-2,-2,780,0,780,0,0,0,0,780,0,0,0,0
"2812",50000,2,2,1,28,0,0,0,0,0,0,43206,42105,40591,31609,29662,24741,2100,2021,1500,1009,1000,1000
"2813",160000,2,3,1,51,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
"2814",180000,2,1,1,27,2,2,2,2,2,0,81044,78403,58083,58244,56041,50816,2600,0,4700,0,2500,1092
"2815",210000,2,1,1,50,-1,-1,-1,-1,-1,-1,90,90,90,90,180,90,90,90,90,180,0,90
